,id,date,ticker,tweet
296,100297,24/01/2020,TSLA, TSLA if Elon mentions or hinting of some sort of future buy back program I can assure everyone that Tesla will squeeze every short seller for good       
297,100298,24/01/2020,TSLA, TSLA   are about to go down again
298,100299,24/01/2020,SBUX, SBUX   Literally everything in my portfolio has been hitting 52 week highs except this  
299,100300,24/01/2020,AMZN, AMZN we may get close but  1200 before  2000   
300,100301,24/01/2020,TSLA, TSLA Turn the machines back on  Turn the machines back on  sorry  couldn t resist   
301,100302,24/01/2020,NFLX, NFLX Very nice to see this ticker get its mojo back 
302,100303,24/01/2020,TSLA, TSLA time to RISE and FLEX   
303,100304,24/01/2020,TSLA, TSLA time to make all the   as panda  
304,100305,24/01/2020,DIS, DIS   those who bought PUTS your welcome  
305,100306,24/01/2020,BABA, BABA deliveries are going to drop  Very sad  
306,100307,24/01/2020,AAPL, AAPL knew I should ve bought 20        
307,100308,24/01/2020,TSLA, TSLA lol its so obvious what happened  Tesla pulled forward deliveries from Q1 Of this year into Q4 of last year  look at Europe data   elon knew if they missed that 360k target they were boned  First quarter sales going to get wrecked 
308,100309,25/01/2020,BA, BA holy  successful flight tomorrow  good earnings next week   this thing is going to fly  
309,100310,25/01/2020,TSLA, TSLA GoFundMe will be down after BAGHOLDERS and NOOBS buying the ATH in this PIG while Markets Crashing   Adios
310,100311,25/01/2020,TSLA, TSLA just buying into ER on Wednesday         you will surely be rewarded
311,100312,25/01/2020,AAPL, AAPL   Stop  in the name of love  
312,100313,25/01/2020,DIS, DIS This is probably the only stock on the market that somehow finds a way to keep going down  even though the market is closed on the weekend    
313,100314,25/01/2020,BA, BA   So glad I bought more at 303    This is still cheap   We will be back over 400 soon   
314,100315,27/01/2020,AAPL, AAPL These going to PAY BIGLY tomorrow    
315,100316,27/01/2020,AAPL, AAPL ouch bulls don t forget to buy the dip lol                          
316,100317,27/01/2020,AAPL, AAPL    we are in a  GLOBAL RECESSION 
317,100318,27/01/2020,AAPL, AAPL I hope the yolo puts guy gets some payback tomorrow  
318,100319,27/01/2020,TSLA, TSLA what is built into the stock is increased production from China in q1  probably does NOT happen now  And German factory is not producing cars yet   
319,100320,27/01/2020,BA, BA people saying they re liking  this movement  lol whaat  All i i see is this falling  
320,100321,27/01/2020,FB, FB fb   may be in trouble get out while you can  
321,100322,28/01/2020,TSLA, TSLA there san emergency and you need to go right away  Can you wait for the car to charge  Wait  you have to stop every 200 miles to wait for charging again   Good luck getting out of Dodge ALIVE    100 Billion of PURE SILLINESS    
322,100323,28/01/2020,AAPL, AAPL to all the people going off futures to determine the movement tomorrow  LMFAO   
323,100324,28/01/2020,BA, BA Its as if Ralph Nader renamed  the 737X Covair  That was a good car   w bad press  Here bad    good press  But GL y all
324,100325,28/01/2020,BABA, BABA hey   I m still here no fear  life s about winning and losing can never win if you don t lose   Love a  pop of the   at open 
325,100326,28/01/2020,BABA, BABA maybe I should have taken my put profits and ran      
326,100327,28/01/2020,BABA, BABA by puts get rich by the end of week  
327,100328,28/01/2020,AAPL, AAPL Bulls can t catch a break        
328,100329,28/01/2020,TSLA, TSLA scooping in unsuspected bulls in each pop       
329,100330,28/01/2020,TSLA, TSLA go down till tomorrow lol   
330,100331,28/01/2020,PFE, PFE      jnj is all time high
331,100332,28/01/2020,TSLA, TSLA what if it falls  300 in the aftermarket tomorrow    Would be delish
332,100333,28/01/2020,AAPL, AAPL    any UPDATE from the Nurse WHISTLEBLOWER in china    she claimed 90 000 people infected 3 days ago    what s the real number Now  nursewhistleblower
333,100334,28/01/2020,BA, BA gonna be a   for this one  Personally Don t see a good ER coming
334,100335,28/01/2020,TSLA, TSLA Hahaha silly fools  this gone be at  580 by open you clowns          
335,100336,28/01/2020,AAPL, AAPL I love it   bunch of degenerates coming in to roll the     
336,100337,28/01/2020,AAPL, AAPL Looking forward to ER  Good Luck folks        
337,100338,28/01/2020,AAPL, AAPL Let s see who wins Calls or Puts    Personally I m cheering for calls but let s see  
338,100339,28/01/2020,AAPL, AAPL Niles is full panic mode   
339,100340,28/01/2020,AAPL, AAPL buying calls on sale tomorrow       
340,100341,28/01/2020,TSLA, TSLA   I almost had a heart attack waiting on Apple   news   Lol      
341,100342,28/01/2020,BABA, BABA if we reclaim support tomorrow on strength I m covering some of my hedges  No regrets over them  kept me more calm and sleep better  Looks like I may make up all my losses anyways with my calls   back to the top we go
342,100343,28/01/2020,AAPL, AAPL I wonder at what price this is gonna open  
343,100344,28/01/2020,SBUX, SBUX this earnings release was as exciting as decaffeinated cold brew       
344,100345,29/01/2020,AAPL, AAPL nice green apple  long term holdings  put buyers lost again  longer term at the money calls prob did ok here  put buyers eating dinner on the floor tonight  
345,100346,29/01/2020,TSLA, TSLA   money maker for me      
346,100347,29/01/2020,AMZN, AMZN   I got in yesterday 
347,100348,29/01/2020,TSLA, TSLA   get ER tomorrow  run up hard  imo   
348,100349,29/01/2020,AAPL, AAPL congratulations to the Apple bulls and Longs   Party tomorrow               
349,100350,29/01/2020,TSLA, TSLA who s ready for the markets to open up     
350,100351,29/01/2020,BA, BA crash and burn like all the lives you killed            
351,100352,29/01/2020,BA, BA good thing they spent all that money on buybacks    
352,100353,29/01/2020,BA, BA Keep it up   When 9 30 comes       
353,100354,29/01/2020,BA, BA  as I said this is not your year  see you at 150 
354,100355,29/01/2020,BABA, BABA will smash earnings again like always  
355,100356,29/01/2020,BA, BA I never saw a stock going up after very bad earnings  Welcome to fishy capitalism  
356,100357,29/01/2020,BA, BA MMs about to crush this as soon as the Call starts  30 minutes or less until Gap full at minimum   
357,100358,29/01/2020,TSLA, TSLA the calm before the storm     for shorties  Weather forecasts that there will be a tsunami coming to Shortville starting tonight  
358,100359,29/01/2020,CVX, CVX  Only a   would think this company s going out of business  I can hardly wait until they report  Very
359,100360,29/01/2020,AAPL, AAPL in with a long swing    330 target  
360,100361,29/01/2020,AAPL, AAPL where the bear go    Hopefully back to their caves        
361,100362,29/01/2020,BA, BA No one panic  File to the exits in an orderly fashion   
362,100363,29/01/2020,FB, FB closing in on ATH  Fitty cents more  
363,100364,29/01/2020,BA, BA Worst earnings in 20 years and its green     Only in clown world    
364,100365,29/01/2020,V, V   Some bears coming up with their fake accounts spreading hate     
365,100366,29/01/2020,AAPL, AAPL NEWS IS OUT WE GETTING A UPGRADE     
366,100367,29/01/2020,TSLA, TSLA   so   that you didn t even imagine
367,100368,29/01/2020,TSLA, TSLA market closes above ema21   TF 15m    YES         maybe green day tomorrow  
368,100369,29/01/2020,MSFT, MSFT smashed it      Just printing money at this point
369,100370,29/01/2020,TSLA, TSLA lmao Elon killed all the shorties again   
370,100371,29/01/2020,TSLA, TSLA  wants the throne earnings   blowout beat and huge guidance    With  news  close  Nice job musk and Tesla team bulls 
371,100372,29/01/2020,FB, FB Buying this dip for sure  It beat  Stop giving your shares cheap  
372,100373,29/01/2020,TSLA, TSLA Who in their right mind would buy PUTS on Tesla                 700 by end of next week   850 by mid to end of February GO TESLA HOLY SHIT  
373,100374,29/01/2020,MSFT, MSFT 62  growth in Azure and  36 91billion in revenues   175 180 tomorrow    
374,100375,29/01/2020,TSLA, TSLA  911  what s your emergency  I see many bearish massacred  we need aid   
375,100376,29/01/2020,TSLA, TSLA I wish I invested my life savings into this back when I was looking at it in the 200 s   
376,100377,29/01/2020,TSLA, TSLA hey  remember that day Tesla went up over 10  after hours on earnings    
377,100378,29/01/2020,TSLA, TSLA 700 is a magnet  sorry shorts  
378,100379,29/01/2020,TSLA, TSLA Shorties are having another great night  Enjoy   lol
379,100380,29/01/2020,TSLA, TSLA   Oh fk I sold 1 500 shares before the ER at 560 thinking its gonna tank after ER      still more than doubled my money tho
380,100381,29/01/2020,MSFT, MSFT dang  should ve bought more contracts      
381,100382,29/01/2020,MSFT, MSFT I know  just one call  But this is the deepest ITM I ve ever been with 2  weeks till expiration  
382,100383,29/01/2020,TSLA, TSLA    did anyone buy the dip    If you swung into earnings let me know  I m glad this worked out for us    Tomorrow I m expecting a flurry of analyst upgrades 
383,100384,30/01/2020,MSFT, MSFT  180 is our next stop  Don t forget to board in the am   
384,100385,30/01/2020,TSLA, TSLA who s here listening to the call with me  Hahaha I m guessing none of the so called conviction shorts  Hahaha   you re missing sooooo much if you aren t 
385,100386,30/01/2020,TSLA, TSLA that  420 is long gone   Now going to  840  
386,100387,30/01/2020,TSLA, TSLA Where ma shorties  raise your hands                      cmn cmn dont be shy dont be shy               you just never learned                          
387,100388,30/01/2020,AMZN, AMZN ER with the  s from the best holiday season in Amzn history tomorrow    
388,100389,30/01/2020,FB, FB social media like FB will be those few immune to viral attacks  right        
389,100390,30/01/2020,TSLA, TSLA Bulls are in control  Like if you agree     
390,100391,30/01/2020,TSLA, TSLA   What a Super Super Bull Sunday is going to be thx   my        thx Cramer   I think Tesla is a break out super Star just like    
391,100392,30/01/2020,TSLA, TSLA I m hoping people hold  I honestly believe this will hit 1000 plus due to fomo this week  But if it doesn t that s fine  just wishful thinking         
392,100393,30/01/2020,AMZN, AMZN Corona virus is a great opportunity to roll out AmazonRX  Best holiday shopping during high consumer confidence season ER will be       
393,100394,30/01/2020,DIS, DIS oof  dow futures nearly  200  Where we opening tomorrow  
394,100395,30/01/2020,DIS, DIS Ouch markets not looking good   More pain today   avoid making mistake by jumping in today  buying  increasing position   Will continue to do down today            
395,100396,30/01/2020,MSFT, MSFT locking profits in at open  Will definitely be back though  This is a beaut for anyone portfolio    
396,100397,30/01/2020,MSFT, MSFT so volatile  Kind of like it as long as it goes the right direction     
397,100398,30/01/2020,TSLA, TSLA Flying     DON T GET LEFT BEHIND   
398,100399,30/01/2020,FB, FB bought 206  Thanks  I hate the company but love making money   
399,100400,30/01/2020,BABA, BABA just buy calls out months  Not days  You complain about losing money on weekly lottos but who s fault is that  Do research  Every outbreak has s p way up 6 months from now  So buy out months and you will be rolling in  
400,100401,30/01/2020,TSLA, TSLA  this stock is a beautiful instrument to day trade    but certainly not to    invest  not at these levels  They sold 360k  cars or something idk who cares
401,100402,30/01/2020,PYPL, PYPL On the cusp of turning green  That s what you can Wallstreet gangster style       
402,100403,30/01/2020,TSLA, TSLA I am only going to say this once  STOP shorting Tesla   
403,100404,30/01/2020,AMZN, AMZN numbers will be great  the only thing I m uncertain about is the AWS growth   let s see
404,100405,30/01/2020,AAPL, AAPL Scared of the sniffys       cdc says to not even wear masks   go get a flu shot
405,100406,30/01/2020,MSFT, MSFT Today another Black Monday  tomorrow a Good Friday    
406,100407,30/01/2020,TSLA, TSLA time for  700 closing tomorrow for a strong monthly close   
407,100408,30/01/2020,BABA, BABA WHO  this is an emergency    
408,100409,30/01/2020,AMZN, AMZN the climb upwards is steady       1975    2020 is the goal 
409,100410,30/01/2020,AMZN, AMZN incredible  If this holds up my 2 21 call will pay nicely  Congrats bulls     
